created_at;account.id;in_reply_to_account_id;;;
2018-04-21T23:48:3700Z;488;-1;;;
2018-04-21T23:50:5700Z;2496;2496;;;
2018-04-21T23:51:0400Z;79;-1;;;
2018-04-21T23:51:2000Z;2119;-1;;;
2018-04-21T23:52:1300Z;2119;2119;;;
2018-04-21T23:53:5755Z;174;-1;;;
2018-04-21T23:59:54.213Z;182;-1;;;
2018-04-22T00:00:5400Z;1562;-1;;;
2018-04-22T00:02:0000Z;2539;-1;;;
2018-04-22T00:02:1600Z;1687;-1;;;
2018-04-22T00:04:2100Z;2708;-1;;;
2018-04-22T00:06:0600Z;815;-1;;;
2018-04-22T00:08:15.389Z;1229;-1;;;
2018-04-22T00:10:46.790Z;80;-1;;;
2018-04-22T00:12:0200Z;652;-1;;;
2018-04-22T00:19:1586Z;80;-1;;;
2018-04-22T00:20:4800Z;2266;-1;;;
2018-04-22T00:21:4000Z;2266;2266;;;
2018-04-22T00:22:51.353Z;574;-1;;;
2018-04-22T00:23:0400Z;661;-1;;;
2018-04-22T00:29:35.310Z;574;574;;;
2018-04-22T00:30:09.488Z;174;-1;;;
2018-04-22T00:32:18.294Z;574;574;;;
2018-04-22T00:33:27.586Z;574;574;;;
2018-04-22T00:35:06.119Z;174;-1;;;
2018-04-22T00:35:24.116Z;174;174;;;
2018-04-22T00:36:14.948Z;174;174;;;
2018-04-22T00:38:45.466Z;80;-1;;;
2018-04-22T00:41:4700Z;2715;-1;;;
2018-04-22T00:50:3600Z;2197;-1;;;
2018-04-22T00:56:26.480Z;569;-1;;;
2018-04-22T00:56:5200Z;647;-1;;;
2018-04-22T01:06:3000Z;763;-1;;;
2018-04-22T01:07:3200Z;899;-1;;;
2018-04-22T01:26:35.749Z;385;-1;;;
2018-04-22T01:27:34.345Z;159;-1;;;
2018-04-22T01:27:3900Z;1916;-1;;;
2018-04-22T01:33:24.375Z;159;-1;;;
2018-04-22T01:41:5700Z;64;-1;;;
2018-04-22T01:42:08.201Z;159;-1;;;
2018-04-22T01:45:3800Z;64;-1;;;
2018-04-22T01:46:3700Z;2713;-1;;;
2018-04-22T01:48:3600Z;2713;2713;;;
2018-04-22T01:58:3200Z;79;-1;;;
2018-04-22T02:04:2700Z;943;-1;;;
2018-04-22T02:04:43.990Z;159;-1;;;
2018-04-22T02:06:3300Z;2282;-1;;;
2018-04-22T02:08:0700Z;79;-1;;;
2018-04-22T02:10:5000Z;1005;-1;;;
2018-04-22T02:30:15.587Z;574;-1;;;
2018-04-22T02:32:59.768Z;159;-1;;;
2018-04-22T02:33:2500Z;79;-1;;;
2018-04-22T02:39:24.142Z;159;-1;;;
2018-04-22T02:39:38.591Z;8;-1;;;
2018-04-22T02:52:05.264Z;159;-1;;;
2018-04-22T02:56:4100Z;1247;-1;;;
2018-04-22T02:57:11.880Z;174;-1;;;
2018-04-22T02:58:5500Z;1094;-1;;;
2018-04-22T03:02:0800Z;1247;-1;;;
2018-04-22T03:02:42.611Z;159;-1;;;
2018-04-22T03:03:3500Z;2968;-1;;;
2018-04-22T03:06:0100Z;917;-1;;;
2018-04-22T03:10:40.846Z;566;-1;;;
2018-04-22T03:11:1393Z;568;-1;;;
2018-04-22T03:13:35.795Z;568;-1;;;
2018-04-22T03:14:14.789Z;159;-1;;;
2018-04-22T03:20:59.698Z;566;-1;;;
2018-04-22T03:21:03.135Z;159;-1;;;
2018-04-22T03:23:24.426Z;568;-1;;;
2018-04-22T03:39:03.916Z;487;-1;;;
2018-04-22T03:43:4000Z;1533;-1;;;
2018-04-22T03:57:05.787Z;568;-1;;;
2018-04-22T03:57:1400Z;2362;-1;;;
2018-04-22T04:12:01.338Z;568;-1;;;
2018-04-22T04:12:56.124Z;568;-1;;;
2018-04-22T04:18:5400Z;1319;-1;;;
2018-04-22T04:47:23.390Z;568;-1;;;
2018-04-22T05:19:3442Z;390;-1;;;
2018-04-22T05:29:57.367Z;101;-1;;;
2018-04-22T05:32:29.845Z;487;-1;;;
2018-04-22T05:34:13.729Z;487;487;;;
2018-04-22T05:36:2800Z;2731;-1;;;
2018-04-22T06:03:3500Z;822;-1;;;
2018-04-22T06:06:52.452Z;159;159;;;
2018-04-22T06:25:26.358Z;159;-1;;;
2018-04-22T06:32:10.483Z;159;-1;;;
2018-04-22T06:46:57.976Z;159;-1;;;
2018-04-22T06:56:10.258Z;159;-1;;;
2018-04-22T06:59:4500Z;899;-1;;;
2018-04-22T07:07:04.256Z;159;-1;;;
2018-04-22T07:10:2685Z;487;-1;;;
2018-04-22T07:12:00.423Z;487;487;;;
2018-04-22T07:12:48.227Z;487;487;;;
2018-04-22T07:20:3571Z;159;-1;;;
2018-04-22T07:29:1700Z;775;-1;;;
2018-04-22T07:32:43.803Z;101;-1;;;
2018-04-22T07:35:25.351Z;390;-1;;;
2018-04-22T07:42:4443Z;159;-1;;;
2018-04-22T07:45:0800Z;2722;-1;;;
2018-04-22T07:47:3100Z;857;-1;;;
2018-04-22T07:50:3700Z;1263;-1;;;
2018-04-22T07:54:46.482Z;159;-1;;;
2018-04-22T08:01:23.183Z;390;-1;;;
2018-04-22T08:01:38.348Z;159;-1;;;
2018-04-22T08:05:3500Z;1740;-1;;;
2018-04-22T08:16:5500Z;601;-1;;;
2018-04-22T08:18:3900Z;601;601;;;
2018-04-22T08:35:46.374Z;568;-1;;;
2018-04-22T08:53:5100Z;601;-1;;;
2018-04-22T08:59:44.424Z;551;-1;;;
2018-04-22T08:59:5100Z;430;-1;;;
2018-04-22T09:32:4300Z;782;-1;;;
2018-04-22T09:36:1302Z;398;-1;;;
2018-04-22T10:25:4800Z;2906;-1;;;
2018-04-22T10:31:5400Z;684;-1;;;
2018-04-22T10:33:1900Z;2751;-1;;;
2018-04-22T11:14:5200Z;2729;-1;;;
2018-04-22T11:38:2200Z;1663;-1;;;
2018-04-22T11:59:2200Z;1001;-1;;;
2018-04-22T12:02:2200Z;766;-1;;;
2018-04-22T12:27:4900Z;366;-1;;;
2018-04-22T12:35:0000Z;683;-1;;;
2018-04-22T12:44:0500Z;2241;-1;;;
2018-04-22T13:09:4900Z;1850;-1;;;
2018-04-22T13:14:08.399Z;2732;-1;;;
2018-04-22T13:23:3200Z;1408;-1;;;
2018-04-22T13:23:5200Z;930;-1;;;
2018-04-22T13:25:0500Z;1408;1408;;;
2018-04-22T13:36:2700Z;2736;-1;;;
2018-04-22T13:44:4500Z;2111;-1;;;
2018-04-22T14:00:2400Z;2746;-1;;;
2018-04-22T14:01:4294Z;551;-1;;;
2018-04-22T14:02:3900Z;2735;-1;;;
2018-04-22T14:14:19.508Z;574;574;;;
2018-04-22T14:17:52.966Z;574;574;;;
2018-04-22T14:18:1100Z;3445;-1;;;
2018-04-22T14:20:49.662Z;571;-1;;;
2018-04-22T14:21:51.484Z;574;574;;;
2018-04-22T14:22:19.993Z;8;-1;;;
2018-04-22T14:22:40.100Z;159;-1;;;
2018-04-22T14:23:0100Z;577;-1;;;
2018-04-22T14:23:16.248Z;574;574;;;
2018-04-22T14:24:4600Z;577;577;;;
2018-04-22T14:27:3600Z;745;-1;;;
2018-04-22T14:31:09.824Z;159;-1;;;
2018-04-22T14:31:3000Z;278;-1;;;
2018-04-22T14:32:3200Z;433;-1;;;
2018-04-22T14:34:19.584Z;182;-1;;;
2018-04-22T14:49:0700Z;763;-1;;;
2018-04-22T14:51:5400Z;1626;-1;;;
2018-04-22T14:52:3300Z;1908;-1;;;
2018-04-22T14:57:4600Z;301;-1;;;
2018-04-22T15:01:4530Z;159;-1;;;
2018-04-22T15:07:5100Z;600;-1;;;
2018-04-22T15:11:0000Z;292;-1;;;
2018-04-22T15:11:1900Z;2740;-1;;;
2018-04-22T15:12:22.345Z;570;-1;;;
2018-04-22T15:18:0900Z;2742;-1;;;
2018-04-22T15:19:3100Z;1009;-1;;;
2018-04-22T15:22:03.658Z;159;-1;;;
2018-04-22T15:31:12.425Z;571;-1;;;
2018-04-22T15:31:32.253Z;159;-1;;;
2018-04-22T15:34:39.423Z;571;571;;;
2018-04-22T15:38:16.156Z;159;-1;;;
2018-04-22T15:41:15.459Z;571;571;;;
2018-04-22T15:42:1400Z;292;-1;;;
2018-04-22T15:43:1000Z;292;292;;;
2018-04-22T15:46:5000Z;2743;-1;;;
2018-04-22T15:49:2100Z;2740;2740;;;
2018-04-22T15:51:3400Z;743;-1;;;
2018-04-22T15:52:1500Z;600;-1;;;
2018-04-22T15:57:28.666Z;159;-1;;;
2018-04-22T15:57:5400Z;1693;-1;;;
2018-04-22T16:02:5300Z;934;-1;;;
2018-04-22T16:09:45.510Z;182;-1;;;
2018-04-22T16:11:5100Z;2651;-1;;;
2018-04-22T16:13:5500Z;2748;-1;;;
2018-04-22T16:16:26.571Z;159;-1;;;
2018-04-22T16:17:03.579Z;571;-1;;;
2018-04-22T16:19:32.455Z;159;159;;;
2018-04-22T16:20:3600Z;2874;-1;;;
2018-04-22T16:20:4400Z;1984;-1;;;
2018-04-22T16:22:52.372Z;159;159;;;
2018-04-22T16:28:34.287Z;159;-1;;;
2018-04-22T16:29:27.719Z;571;-1;;;
2018-04-22T16:31:1599Z;571;-1;;;
2018-04-22T16:34:2600Z;2181;-1;;;
2018-04-22T16:42:0100Z;356;-1;;;
2018-04-22T16:45:2100Z;592;-1;;;
2018-04-22T16:48:26.924Z;182;-1;;;
2018-04-22T16:50:54.205Z;159;-1;;;
2018-04-22T16:51:0200Z;356;-1;;;
2018-04-22T16:52:23.689Z;182;182;;;
2018-04-22T16:53:59.511Z;568;-1;;;
2018-04-22T17:03:00.886Z;182;-1;;;
2018-04-22T17:03:19.397Z;574;-1;;;
2018-04-22T17:05:17.156Z;182;182;;;
2018-04-22T17:06:26.662Z;574;574;;;
2018-04-22T17:10:01.117Z;101;-1;;;
2018-04-22T17:10:05.405Z;574;574;;;
2018-04-22T17:11:20.939Z;182;182;;;
2018-04-22T17:11:27.756Z;574;574;;;
2018-04-22T17:13:58.189Z;574;574;;;
2018-04-22T17:16:07.723Z;574;574;;;
2018-04-22T17:17:07.148Z;574;574;;;
2018-04-22T17:18:0600Z;1529;-1;;;
2018-04-22T17:18:49.367Z;574;574;;;
2018-04-22T17:21:11.104Z;574;574;;;
2018-04-22T17:22:48.607Z;574;574;;;
2018-04-22T17:24:54.661Z;574;574;;;
2018-04-22T17:27:0906Z;101;-1;;;
2018-04-22T17:27:39.467Z;574;574;;;
2018-04-22T17:29:34.730Z;574;574;;;
2018-04-22T17:31:34.933Z;574;574;;;
2018-04-22T17:32:0700Z;600;-1;;;
2018-04-22T17:38:2500Z;449;-1;;;
2018-04-22T17:41:5000Z;1609;-1;;;
2018-04-22T17:44:16.693Z;571;-1;;;
2018-04-22T17:45:3100Z;2205;-1;;;
2018-04-22T17:52:4873Z;571;-1;;;
2018-04-22T17:54:5500Z;2288;-1;;;
2018-04-22T18:00:26.585Z;571;571;;;
2018-04-22T18:02:5900Z;2254;-1;;;
2018-04-22T18:03:11.250Z;182;-1;;;
2018-04-22T18:06:14.632Z;159;-1;;;
2018-04-22T18:08:07.406Z;2319;-1;;;
2018-04-22T18:10:1700Z;282;-1;;;
2018-04-22T18:16:1500Z;835;-1;;;
2018-04-22T18:20:2600Z;2135;-1;;;
2018-04-22T18:27:3400Z;438;-1;;;
2018-04-22T18:27:50.862Z;159;159;;;
2018-04-22T18:28:49.376Z;159;159;;;
2018-04-22T18:32:2700Z;1178;-1;;;
2018-04-22T18:34:30.182Z;101;-1;;;
2018-04-22T18:35:2600Z;2079;-1;;;
2018-04-22T18:35:2800Z;473;-1;;;
2018-04-22T18:37:2400Z;2765;-1;;;
2018-04-22T18:40:1388Z;101;-1;;;
2018-04-22T18:40:4600Z;1529;-1;;;
2018-04-22T18:44:0680Z;80;-1;;;
2018-04-22T18:45:4400Z;440;-1;;;
2018-04-22T18:53:13.137Z;101;-1;;;
2018-04-22T18:57:4400Z;250;-1;;;
2018-04-22T18:59:2500Z;2159;-1;;;
2018-04-22T19:00:04.580Z;182;-1;;;
2018-04-22T19:03:3100Z;1751;-1;;;
2018-04-22T19:04:1700Z;606;-1;;;
2018-04-22T19:06:1100Z;181;-1;;;
2018-04-22T19:12:2200Z;126;-1;;;
2018-04-22T19:12:29.270Z;101;-1;;;
2018-04-22T19:15:1400Z;126;126;;;
2018-04-22T19:15:18.511Z;101;-1;;;
2018-04-22T19:16:3257Z;101;-1;;;
2018-04-22T19:18:38.770Z;101;-1;;;
2018-04-22T19:19:09.874Z;574;-1;;;
2018-04-22T19:21:11.178Z;573;-1;;;
2018-04-22T19:26:34.997Z;80;-1;;;
2018-04-22T19:31:4900Z;2768;-1;;;
2018-04-22T19:33:5000Z;440;-1;;;
2018-04-22T19:37:2400Z;2770;-1;;;
2018-04-22T19:42:22.623Z;2319;-1;;;
2018-04-22T19:46:3700Z;1837;-1;;;
2018-04-22T19:50:18.118Z;568;-1;;;
2018-04-22T19:51:4700Z;652;-1;;;
2018-04-22T19:53:0200Z;2772;-1;;;
2018-04-22T19:55:5100Z;2074;-1;;;
2018-04-22T19:58:02.124Z;2319;-1;;;
2018-04-22T19:58:46.873Z;2349;-1;;;
2018-04-22T19:59:1300Z;634;-1;;;
2018-04-22T19:59:4900Z;1617;-1;;;
2018-04-22T20:03:27.441Z;10;-1;;;
2018-04-22T20:03:49.519Z;80;-1;;;
2018-04-22T20:11:50.502Z;159;-1;;;
2018-04-22T20:14:26.866Z;568;-1;;;
2018-04-22T20:16:5512Z;159;-1;;;
2018-04-22T20:19:5300Z;2776;-1;;;
2018-04-22T20:22:3700Z;2271;-1;;;
2018-04-22T20:25:1500Z;2810;-1;;;
2018-04-22T20:26:40.746Z;159;-1;;;
2018-04-22T20:28:5400Z;1641;-1;;;
2018-04-22T20:30:0700Z;2779;-1;;;
2018-04-22T20:34:4200Z;2779;2779;;;
2018-04-22T20:46:2300Z;2582;-1;;;
2018-04-22T21:09:1500Z;601;-1;;;
2018-04-22T21:10:4300Z;1373;-1;;;
2018-04-22T21:15:4500Z;1578;-1;;;
2018-04-22T21:23:3000Z;857;-1;;;
2018-04-22T21:27:39.257Z;159;-1;;;
2018-04-22T21:37:5800Z;795;-1;;;
2018-04-22T21:38:3700Z;1038;-1;;;
2018-04-22T21:38:5300Z;2789;-1;;;
2018-04-22T21:50:0200Z;2790;-1;;;
2018-04-22T21:50:10.573Z;174;-1;;;
2018-04-22T21:51:0600Z;64;-1;;;
2018-04-22T21:59:3400Z;215;-1;;;
2018-04-22T22:08:1300Z;206;-1;;;
2018-04-22T22:17:5700Z;689;-1;;;
2018-04-22T22:41:28.270Z;80;-1;;;
2018-04-22T22:43:3600Z;942;-1;;;
2018-04-22T22:47:1900Z;3659;-1;;;
2018-04-22T22:53:2100Z;628;-1;;;
2018-04-22T23:13:0600Z;559;-1;;;
2018-04-22T23:16:4000Z;997;-1;;;
2018-04-22T23:19:2900Z;632;-1;;;
2018-04-22T23:19:4300Z;205;-1;;;
2018-04-22T23:24:4200Z;632;632;;;
2018-04-22T23:27:0700Z;1585;-1;;;
2018-04-22T23:34:3700Z;215;-1;;;
2018-04-22T23:38:2800Z;1493;-1;;;
2018-04-22T23:38:4200Z;2842;-1;;;
2018-04-22T23:38:5500Z;1493;1493;;;
2018-04-22T23:39:5500Z;1493;1493;;;
2018-04-22T23:40:1400Z;2803;-1;;;
2018-04-22T23:40:3500Z;1493;1493;;;
2018-04-22T23:54:4700Z;652;-1;;;
2018-04-23T00:03:1800Z;652;652;;;
2018-04-23T00:04:1900Z;997;-1;;;
2018-04-23T00:09:2900Z;2787;-1;;;
2018-04-23T00:10:0900Z;2867;-1;;;
2018-04-23T00:24:1900Z;2791;-1;;;
2018-04-23T00:30:5700Z;2843;-1;;;
2018-04-23T00:34:11.922Z;487;-1;;;
2018-04-23T00:34:3400Z;1094;-1;;;
2018-04-23T00:35:4000Z;2797;-1;;;
2018-04-23T00:36:1100Z;628;-1;;;
2018-04-23T00:41:22.533Z;159;-1;;;
2018-04-23T00:44:5900Z;2821;-1;;;
2018-04-23T00:47:20.620Z;487;-1;;;
2018-04-23T00:48:4500Z;947;-1;;;
2018-04-23T00:49:39.135Z;487;487;;;
2018-04-23T00:54:33.608Z;487;487;;;
2018-04-23T00:59:12.640Z;159;-1;;;
2018-04-23T01:01:5000Z;385;-1;;;
2018-04-23T01:05:5100Z;2989;-1;;;
2018-04-23T01:07:5800Z;2989;2989;;;
2018-04-23T01:09:2600Z;2793;-1;;;
2018-04-23T01:17:19.183Z;487;-1;;;
2018-04-23T01:18:14.644Z;487;487;;;
2018-04-23T01:19:00.886Z;487;487;;;
2018-04-23T01:24:2300Z;2821;2821;;;
2018-04-23T01:26:5300Z;614;-1;;;
2018-04-23T01:27:4600Z;2792;-1;;;
2018-04-23T01:32:3300Z;628;-1;;;
2018-04-23T01:50:0400Z;3120;-1;;;
2018-04-23T01:52:0700Z;1355;-1;;;
2018-04-23T01:56:08.775Z;574;-1;;;
2018-04-23T01:59:51.746Z;487;-1;;;
2018-04-23T02:01:0600Z;2794;-1;;;
2018-04-23T02:04:13.832Z;487;-1;;;
2018-04-23T02:12:29.223Z;574;574;;;
2018-04-23T02:14:36.134Z;574;574;;;
2018-04-23T02:19:1046Z;574;574;;;
2018-04-23T02:35:1000Z;1869;-1;;;
2018-04-23T02:37:07.728Z;574;574;;;
2018-04-23T02:40:56.318Z;487;-1;;;
2018-04-23T02:41:57.197Z;574;574;;;
2018-04-23T02:44:31.604Z;574;574;;;
2018-04-23T02:45:15.362Z;574;574;;;
2018-04-23T02:56:45.987Z;159;-1;;;
2018-04-23T03:03:46.662Z;159;-1;;;
2018-04-23T03:12:4900Z;2826;-1;;;
2018-04-23T03:30:0700Z;3816;-1;;;
2018-04-23T03:32:3000Z;2234;-1;;;
2018-04-23T03:38:31.381Z;159;-1;;;
2018-04-23T03:39:5100Z;2841;-1;;;
2018-04-23T03:41:4100Z;3120;-1;;;
2018-04-23T03:51:17.424Z;159;-1;;;
2018-04-23T03:57:4500Z;942;942;;;
2018-04-23T04:05:45.336Z;159;-1;;;
2018-04-23T04:06:24.810Z;568;-1;;;
2018-04-23T04:10:4330Z;159;-1;;;
2018-04-23T04:22:5600Z;996;-1;;;
2018-04-23T05:02:5800Z;533;-1;;;
2018-04-23T05:07:09.149Z;159;-1;;;
2018-04-23T05:19:41.528Z;159;-1;;;
2018-04-23T05:39:0800Z;779;-1;;;
2018-04-23T05:46:2200Z;608;-1;;;
2018-04-23T05:46:2200Z;2429;-1;;;
2018-04-23T05:51:14.823Z;101;-1;;;
2018-04-23T05:53:09.515Z;571;-1;;;
2018-04-23T05:55:05.867Z;101;-1;;;
2018-04-23T06:05:1800Z;2810;-1;;;
2018-04-23T06:05:5200Z;2827;-1;;;
2018-04-23T07:08:0207Z;571;-1;;;
2018-04-23T07:21:4100Z;2765;-1;;;
2018-04-23T07:22:4300Z;2825;-1;;;
2018-04-23T07:24:4600Z;2765;-1;;;
2018-04-23T07:29:00.829Z;80;-1;;;
2018-04-23T07:49:58.264Z;159;-1;;;
2018-04-23T07:52:1960Z;159;159;;;
2018-04-23T08:14:2600Z;781;-1;;;
2018-04-23T08:25:5200Z;2672;-1;;;
2018-04-23T08:32:0000Z;2811;-1;;;
2018-04-23T08:32:5200Z;2830;-1;;;
2018-04-23T08:42:46.674Z;568;-1;;;
2018-04-23T09:03:33.658Z;551;-1;;;
2018-04-23T09:09:1400Z;774;-1;;;
2018-04-23T09:17:4900Z;2402;-1;;;
2018-04-23T09:22:0800Z;2426;-1;;;
2018-04-23T09:28:06.282Z;80;-1;;;
2018-04-23T09:39:4500Z;366;-1;;;
2018-04-23T09:53:3500Z;2588;-1;;;
2018-04-23T09:54:3800Z;2815;-1;;;
2018-04-23T10:00:4200Z;2768;-1;;;
2018-04-23T10:12:05.497Z;2319;-1;;;
2018-04-23T10:18:5200Z;2817;-1;;;
2018-04-23T10:25:2500Z;2357;-1;;;
2018-04-23T10:28:1100Z;2890;-1;;;
2018-04-23T10:43:13.579Z;80;-1;;;
2018-04-23T10:43:14.439Z;398;-1;;;
2018-04-23T10:53:26.511Z;80;-1;;;
2018-04-23T10:54:3000Z;652;-1;;;
2018-04-23T10:57:11.404Z;398;-1;;;
2018-04-23T11:24:4400Z;2820;-1;;;
2018-04-23T11:32:5600Z;3072;-1;;;
2018-04-23T11:48:3100Z;2436;-1;;;
2018-04-23T11:52:14.667Z;570;-1;;;
2018-04-23T11:52:3600Z;1416;-1;;;
2018-04-23T11:53:37.908Z;159;-1;;;
2018-04-23T11:56:5300Z;2436;-1;;;
2018-04-23T12:01:0900Z;2436;-1;;;
2018-04-23T12:01:22.874Z;101;-1;;;
2018-04-23T12:02:3000Z;2436;-1;;;
2018-04-23T12:03:51.311Z;101;-1;;;
2018-04-23T12:04:52.360Z;159;-1;;;
2018-04-23T12:17:4600Z;1511;-1;;;
2018-04-23T12:19:3600Z;941;-1;;;
2018-04-23T12:22:2600Z;1069;-1;;;
2018-04-23T12:43:53.547Z;1051;-1;;;
2018-04-23T12:53:5700Z;589;-1;;;
2018-04-23T12:58:1354Z;174;-1;;;
2018-04-23T12:59:24.765Z;101;-1;;;
2018-04-23T13:01:24.987Z;570;-1;;;
2018-04-23T13:02:58.766Z;2319;-1;;;
2018-04-23T13:05:31.728Z;568;-1;;;
2018-04-23T13:09:2279Z;174;-1;;;
2018-04-23T13:12:4900Z;1477;-1;;;
2018-04-23T13:23:15.670Z;8;-1;;;
2018-04-23T13:28:26.158Z;570;-1;;;
2018-04-23T13:29:21.362Z;565;-1;;;
2018-04-23T13:32:2700Z;1875;-1;;;
2018-04-23T13:41:18.595Z;551;-1;;;
2018-04-23T13:42:1200Z;366;-1;;;
2018-04-23T13:42:33.129Z;2319;-1;;;
2018-04-23T13:44:56.782Z;101;-1;;;
2018-04-23T13:53:01.438Z;551;551;;;
2018-04-23T13:55:0700Z;1848;-1;;;
2018-04-23T13:59:5200Z;1474;-1;;;
2018-04-23T14:01:5800Z;722;-1;;;
2018-04-23T14:03:2600Z;689;-1;;;
2018-04-23T14:04:28.475Z;570;-1;;;
2018-04-23T14:05:53.123Z;101;-1;;;
2018-04-23T14:08:35.353Z;101;-1;;;
2018-04-23T14:10:0000Z;168;-1;;;
2018-04-23T14:11:3200Z;1552;-1;;;
2018-04-23T14:16:4800Z;1712;-1;;;
2018-04-23T14:17:5100Z;689;-1;;;
2018-04-23T14:19:3100Z;986;-1;;;
2018-04-23T14:23:3700Z;795;-1;;;
2018-04-23T14:31:48.110Z;568;-1;;;
2018-04-23T14:39:10.652Z;80;-1;;;
2018-04-23T14:40:4400Z;2835;-1;;;
2018-04-23T14:44:21.302Z;101;-1;;;
2018-04-23T14:48:5600Z;616;-1;;;
2018-04-23T14:54:0200Z;3091;-1;;;
2018-04-23T15:12:1700Z;1721;-1;;;
2018-04-23T15:15:0300Z;301;-1;;;
2018-04-23T15:15:1000Z;2580;-1;;;
2018-04-23T15:21:05.696Z;568;568;;;
2018-04-23T15:24:0400Z;2836;-1;;;
2018-04-23T15:25:2200Z;930;-1;;;
2018-04-23T15:26:4100Z;2861;-1;;;
2018-04-23T15:36:2500Z;2927;-1;;;
2018-04-23T15:58:58.223Z;80;-1;;;
2018-04-23T16:02:0200Z;2848;-1;;;
2018-04-23T16:02:41.823Z;80;80;;;
2018-04-23T16:10:1200Z;1982;-1;;;
2018-04-23T16:23:09.566Z;385;385;;;
2018-04-23T16:25:2900Z;592;-1;;;
2018-04-23T16:28:58.349Z;541;-1;;;
2018-04-23T16:31:0700Z;1039;-1;;;
2018-04-23T16:33:1400Z;628;-1;;;
2018-04-23T16:34:4300Z;1012;-1;;;
2018-04-23T16:36:1700Z;298;-1;;;
2018-04-23T16:36:5100Z;647;-1;;;
2018-04-23T16:38:3000Z;440;-1;;;
2018-04-23T16:46:00.525Z;1051;-1;;;
2018-04-23T16:55:01.211Z;101;-1;;;
2018-04-23T17:00:2700Z;2339;-1;;;
2018-04-23T17:02:03.821Z;2349;-1;;;
2018-04-23T17:15:2800Z;652;-1;;;
2018-04-23T17:23:10.667Z;574;-1;;;
2018-04-23T17:27:14.360Z;502;-1;;;
2018-04-23T17:29:38.371Z;574;574;;;
2018-04-23T17:30:33.310Z;574;574;;;
2018-04-23T17:31:11.528Z;574;574;;;
2018-04-23T17:37:4400Z;1059;-1;;;
2018-04-23T17:39:5900Z;1691;-1;;;
2018-04-23T17:40:24.682Z;101;-1;;;
2018-04-23T17:41:23.968Z;159;-1;;;
2018-04-23T17:44:1800Z;2899;-1;;;
2018-04-23T17:45:4200Z;2900;-1;;;
2018-04-23T18:04:08.333Z;159;-1;;;
2018-04-23T18:13:4800Z;2893;-1;;;
2018-04-23T18:18:3600Z;3510;-1;;;
2018-04-23T18:20:06.168Z;80;-1;;;
2018-04-23T18:20:41.567Z;159;-1;;;
2018-04-23T18:21:53.504Z;551;-1;;;
2018-04-23T18:21:58.572Z;1051;-1;;;
2018-04-23T18:26:0300Z;1745;-1;;;
2018-04-23T18:27:2200Z;268;-1;;;
2018-04-23T18:28:0500Z;100;-1;;;
2018-04-23T18:44:3900Z;449;-1;;;
2018-04-23T18:48:40.605Z;174;-1;;;
2018-04-23T18:49:45.792Z;1229;-1;;;
2018-04-23T18:52:39.546Z;174;-1;;;
2018-04-23T18:52:5547Z;174;174;;;
2018-04-23T18:59:23.104Z;174;-1;;;
2018-04-23T19:03:5500Z;1529;-1;;;
2018-04-23T19:06:4700Z;1003;-1;;;
2018-04-23T19:10:1700Z;484;-1;;;
2018-04-23T19:25:2310Z;101;-1;;;
2018-04-23T19:33:56.293Z;8;-1;;;
2018-04-23T19:35:11.985Z;101;-1;;;
2018-04-23T19:35:5000Z;1773;-1;;;
2018-04-23T19:37:3200Z;2536;-1;;;
2018-04-23T19:44:1131Z;174;-1;;;
2018-04-23T19:44:2300Z;356;-1;;;
2018-04-23T19:48:0400Z;356;356;;;
2018-04-23T19:51:4700Z;819;-1;;;
2018-04-23T19:54:3800Z;2090;-1;;;
2018-04-23T20:02:4700Z;36;-1;;;
2018-04-23T20:07:4800Z;3006;-1;;;
2018-04-23T20:10:1500Z;1092;-1;;;
2018-04-23T20:10:5100Z;1086;-1;;;
2018-04-23T20:13:1700Z;1393;-1;;;
2018-04-23T20:14:23.239Z;174;-1;;;
2018-04-23T20:17:0500Z;356;356;;;
2018-04-23T20:17:4200Z;628;-1;;;
2018-04-23T20:18:4300Z;652;-1;;;
2018-04-23T20:19:0400Z;652;652;;;
2018-04-23T20:24:5000Z;917;-1;;;
2018-04-23T20:30:47.585Z;565;-1;;;
2018-04-23T20:30:5000Z;1203;-1;;;
2018-04-23T20:31:2800Z;3289;-1;;;
2018-04-23T20:31:35.142Z;159;-1;;;
2018-04-23T20:37:1900Z;3095;-1;;;
2018-04-23T20:38:1400Z;356;-1;;;
2018-04-23T20:43:23.614Z;571;-1;;;
2018-04-23T20:46:1600Z;595;-1;;;
2018-04-23T20:47:5200Z;1013;-1;;;
2018-04-23T20:49:5386Z;159;-1;;;
2018-04-23T20:51:0800Z;165;-1;;;
2018-04-23T20:55:4700Z;165;165;;;
2018-04-23T20:56:1000Z;356;-1;;;
2018-04-23T21:01:3500Z;1837;-1;;;
2018-04-23T21:20:0298Z;159;-1;;;
2018-04-23T21:21:1800Z;1080;-1;;;
2018-04-23T21:22:25.356Z;101;-1;;;
2018-04-23T21:25:1000Z;36;36;;;
2018-04-23T21:27:0400Z;1080;1080;;;
2018-04-23T21:28:3900Z;2878;-1;;;
2018-04-23T21:30:1900Z;799;-1;;;
2018-04-23T21:30:50.907Z;159;-1;;;
2018-04-23T21:32:5900Z;2853;-1;;;
2018-04-23T21:38:14.662Z;487;-1;;;
2018-04-23T21:38:43.378Z;556;-1;;;
